filenames,Factor1,Factor2,Factor3
comments_24600414_2_MAT.txt,-0.513952632965819,0.560161303208231,0.125552725034509
comments_15513300_3_MAT.txt,-0.615189337402798,1.69718002794524,-0.097324363750559
comments_18865860_0_MAT.txt,0.239239459245339,0.142055315534243,-0.710838930826674
comments_24025705_3_MAT.txt,-1.20570591948496,-0.26658709784097,-0.593890512345135
comments_30259804_5_MAT.txt,0.169442199964507,1.15308036605325,-0.191816685031186
comments_29494028_5_MAT.txt,0.068072256420101,1.40814112849058,-0.852354107149674
comments_16081064_39_MAT.txt,0.282902412896297,1.3186180779647,0.163415198626278
comments_14720012_14_MAT.txt,-0.58936448499447,1.28926114961615,0.463213616831469
comments_26006809_29_MAT.txt,-0.516419667358039,1.56516100810682,-0.179514269181141
comments_22202022_7_MAT.txt,0.033587694275657,0.624753205525302,0.243394083283975
comments_30464851_62_MAT.txt,-0.62097515552992,1.31923792477938,0.973797834504432
comments_31477688_1_MAT.txt,-0.068811761130661,0.29011499166408,-0.412181474768417
comments_21021026_11_MAT.txt,0.312745949990731,-0.402097162211655,0.961935511637391
comments_22686963_19_MAT.txt,-0.834257465600553,1.48655308847872,0.099298968985907
comments_26883457_5_MAT.txt,0.481892635504353,0.755397952878087,0.622096082997222
comments_14720012_5_MAT.txt,-0.774148529206073,1.12483919108773,1.41847197659342
comments_22607511_50_MAT.txt,1.01576051784132,0.497923536967503,0.289176917683819
comments_19453027_21_MAT.txt,-0.657077982578348,0.863275745959835,-0.702139582469582
comments_26793261_67_MAT.txt,-0.084240803964046,1.36622005005347,1.48019550510344
comments_30306595_153_MAT.txt,0.6500039813687,1.42097559051099,0.97485317997106
comments_13448552_65_MAT.txt,0.596709290980076,-0.019469893685785,0.123753351359996
comments_16147665_1_MAT.txt,0.165738136520318,1.1896722530564,0.195510905822387
comments_31340453_88_MAT.txt,0.959583216877895,-0.173860881875358,-0.127088795150846
comments_27600848_94_MAT.txt,-0.883304061418948,0.503564084374531,2.13603269965998
comments_7725145_196_MAT.txt,-0.016470293112814,-0.127849511790832,-1.22275630873877
comments_13668699_47_MAT.txt,0.19090843478365,1.54424322204256,1.43142466251047
comments_27923650_39_MAT.txt,-0.465042958318286,1.50434549978154,0.361056240852663
comments_13647608_37_MAT.txt,0.909584464520917,-0.348458465957709,-0.499670052410503
comments_20350107_30_MAT.txt,-0.072832358215673,1.39858420592561,-0.407935976687311
comments_26167542_84_MAT.txt,1.00989866719465,-0.203447994878193,0.67290677392701
comments_32709632_5_MAT.txt,1.21804537613762,0.313893298912744,-1.03263624097016
comments_32032676_74_MAT.txt,0.465609675063349,-0.029908190258377,-0.724303548165083
comments_29678232_27_MAT.txt,0.111004455676565,0.978347753370057,0.054672745340626
comments_23116954_151_MAT.txt,0.593969113511463,0.200467954402558,-0.400654905050926
comments_17619321_10_0_MAT.txt,1.36668500292295,0.002031170264736,-0.137330422396222
comments_21094039_1_MAT.txt,0.323074436289704,0.006226672443437,-1.02398958937932
comments_29452357_0_MAT.txt,0.534111105214304,0.74602111671832,-0.446303617945394
comments_26361236_3_MAT.txt,0.802849285987394,0.435372856434263,-0.760088463861139
comments_31909648_0_MAT.txt,0.52697875513169,0.47385651213079,-0.413462249669717
comments_29739425_3_MAT.txt,-0.244363043555721,-0.503551274815061,-0.843200688479329
comments_30608142_3_MAT.txt,0.01025843828679,0.291813141886097,0.24949953773066
comments_28616994_1_MAT.txt,0.361662418433972,0.997234417174913,1.92942861709928
comments_13151259_12_MAT.txt,-0.627393884913445,1.37646067162441,0.21835783203866
comments_30020988_8_MAT.txt,-0.329191840544696,1.43306068466379,0.2197944427114
comments_27954558_2_MAT.txt,0.364862786067301,0.550465715837612,0.251161329729573
comments_28934847_1_MAT.txt,-1.31477042019909,0.920762172699567,-0.051318600819803
comments_25249592_2_MAT.txt,-0.351172616875968,0.20110982799472,-0.497958649842417
comments_26361999_5_0_MAT.txt,-0.286627774270902,0.391675315344045,-0.973561745962273
comments_7311834_52_MAT.txt,0.158580517126917,0.322602115031244,0.042093567989069
comments_31691976_3_MAT.txt,0.310960068238553,0.798134812244078,-0.591214625730043
comments_23701139_109_MAT.txt,-0.803086035113338,2.36599600172068,0.506095836681981
comments_26227699_2_MAT.txt,0.406972339472402,0.066779873173898,0.519646677172087
comments_16629349_0_MAT.txt,0.410232661429359,0.088974895455947,-0.69991700268961
comments_22441877_2_MAT.txt,-0.350135367658394,1.01243209066942,-0.103204585122006
comments_31692545_2_0_MAT.txt,-0.138402614392022,0.77276082715027,1.5854904083218
comments_29670004_10_MAT.txt,0.045690459971535,0.30885807777351,-0.714730179574555
comments_25421145_41_MAT.txt,0.46431190331022,-0.147975963679244,0.318118348654665
comments_26115596_1_MAT.txt,-0.018226207650515,0.27463967513726,-0.763293457673533
comments_32373933_0_MAT.txt,-0.105726729831864,1.55981008901209,-0.103677455327205
comments_8356107_62_MAT.txt,0.148482394314288,1.56151142022997,-0.472928041292225
comments_11743058_15_MAT.txt,1.00025725596163,0.064230559849595,-0.591000669774136
comments_25051883_0_MAT.txt,0.280605195780019,0.965512296985193,-0.385363615685799
comments_28198932_26_MAT.txt,0.110419007933163,0.436333483108454,-0.196099131611036
comments_12573337_13_MAT.txt,0.053933220006284,-0.096349361122518,-0.886109001562337
comments_26196675_8_MAT.txt,0.169779003560642,1.00821256789107,-0.456391941330249
comments_32497815_53_MAT.txt,-0.042014913038784,2.05857887457343,-0.480230692844273
comments_14491748_86_MAT.txt,0.499128290301467,1.37746347142349,-0.758296219673792
comments_28920923_14_MAT.txt,0.680072241688983,1.48562684301353,-0.411518248337266
comments_14612526_53_MAT.txt,-1.38987499823357,1.44705629014746,-0.615547392326153
comments_20518004_1_MAT.txt,-1.22965941724817,0.88625378810471,-0.797373700271607
comments_14914529_69_MAT.txt,-0.709860307825339,1.23402682080396,-0.113626041454649
comments_32266670_0_MAT.txt,0.13297184318232,0.402046172845949,-0.673199321110973
comments_25609744_1_MAT.txt,0.815263984948736,-0.431130738094079,-0.253409870589311
comments_31696963_0_MAT.txt,0.249021811015954,1.32945947753893,-0.41929087037872
comments_10556177_70_MAT.txt,-0.240827062999474,1.00659599401682,-0.713754663699383
comments_7536781_176_MAT.txt,1.41613859201408,0.704139207316493,0.18074547350253
comments_19396824_2_MAT.txt,-0.607459705418895,1.10869586167591,-0.2910004219537
comments_14707217_3_MAT.txt,-1.10679124664313,2.31812701360547,0.001235410863211
comments_10979714_14_MAT.txt,0.423812786890746,1.1435592883891,-0.414222201186881
comments_25421145_26_MAT.txt,-0.960734326218018,1.00457303864035,-0.130530019089029
comments_29805755_2_MAT.txt,0.294501328809496,0.273060216018662,0.626264039796194
comments_17933940_65_MAT.txt,1.04331706503923,0.117576612834984,-0.979455960849285
comments_29492360_23_MAT.txt,-0.493454744665997,0.658371157647957,-0.747930730632409
comments_32670440_1_MAT.txt,-0.568384528209504,1.01966316135741,-0.577215477445671
comments_27779111_12_MAT.txt,1.19353511137302,-0.736117498516803,-1.18036954961866
comments_10947253_51_MAT.txt,0.125691303864569,0.420577902052213,-0.483397772248507
comments_18042954_2_MAT.txt,0.158151200218547,0.973948469059955,-0.128430699047039
comments_20199878_67_MAT.txt,0.278315982100274,-0.08978108082142,-0.369134696335845
comments_23254709_6_MAT.txt,0.385501841632949,0.576167546616257,-0.09475748763415
comments_20335529_3_MAT.txt,-0.501344692523901,1.60862005252064,0.983926443711289
comments_16930413_2_MAT.txt,0.220171004873904,1.08629659725138,-0.459419189485745
comments_28817845_24_MAT.txt,-0.598308905598917,1.16348622601637,1.02614457195705
comments_30464851_0_MAT.txt,-0.676621449951221,1.53763399601986,0.585576098318176
comments_31449722_0_MAT.txt,0.388960519296789,0.096821001929789,-0.651585374450872
comments_23320792_1_MAT.txt,-0.999060109042554,0.128146920768335,1.42898085749653
comments_28705123_5_MAT.txt,-0.933834527257345,1.71923904469456,0.257134003052136
comments_18498810_1_MAT.txt,0.119150802347546,0.222405912578619,-0.454386643444211
comments_21179551_2_MAT.txt,0.375329303760169,1.90166495440098,-0.251229576588792
comments_23545970_3_MAT.txt,0.864325829048016,0.50830901319519,-0.896274206815218
comments_30106229_0_MAT.txt,-0.091079910267246,0.59311164419154,0.103292346596996
comments_30306595_2_MAT.txt,0.821268289367407,-0.382518106366368,-0.445483748817297
comments_22887364_2_MAT.txt,0.543784030310308,-0.66725219474664,-0.58110652244387
comments_10762639_24_MAT.txt,0.802261599250415,-0.171279786179237,-0.86404566228476
comments_30384483_0_MAT.txt,0.307407315577399,-0.074011427155018,-0.780502600129897
comments_19888036_40_MAT.txt,0.08102325527111,0.836933175984096,-0.76381218730134
comments_22941666_37_MAT.txt,-0.820913673849044,1.48747984907204,0.940814400631844
comments_12892670_49_MAT.txt,-0.727936882828847,1.80423247242376,0.042507216515871
comments_30259443_99_MAT.txt,0.822637737954826,-0.317949450248988,0.176400698607414
comments_10527549_28_MAT.txt,1.34518902765259,-0.598909172476165,0.347275641290967
comments_22987563_55_MAT.txt,1.1729704961461,0.022371223086867,-0.773718557486533
comments_22987563_66_MAT.txt,0.755189287975044,0.503044890876728,0.021024247364549
comments_32032676_0_MAT.txt,0.54187473687374,-0.343970914724805,-0.501746046931518
comments_19395567_5_MAT.txt,-0.942113403934748,1.20904170277669,-0.50345198030842
comments_28228455_23_MAT.txt,-1.01592882937335,1.60766341858735,-0.297288185377297
comments_10813439_57_MAT.txt,1.92879418908242,0.282016656394368,-0.049110732578997
comments_23209661_22_MAT.txt,-0.747041520139952,1.85110155376167,-0.627218673586232
comments_27669712_12_MAT.txt,0.040694098459276,0.8381912404433,0.397959500239209
comments_12016032_149_MAT.txt,-0.343444803165312,1.71465771694136,1.32394874004198
comments_14612526_7_MAT.txt,-0.461834552917861,1.37726172037223,-0.684546639167883
comments_19234644_46_MAT.txt,1.27586116148824,0.53316736502995,0.307967407039504
comments_26226736_23_MAT.txt,-0.007914576382096,-0.172988080046756,0.951583525196458
comments_27951364_5_MAT.txt,0.127132801958225,1.76813569772764,0.505177764010179
comments_10514962_31_MAT.txt,0.039566268377846,0.007125452241406,-0.563331661464204
comments_33303579_14_MAT.txt,-0.371791620272659,1.18520330971106,0.076415397971265
comments_27973254_86_MAT.txt,-0.50713688506448,1.65951877425283,0.307773346352203
comments_21200020_2_MAT.txt,0.437932437141579,0.412994856077755,0.426905783379504
comments_8765756_8_MAT.txt,0.584147648635591,0.231538321326462,0.408297567164763
comments_31459239_1_MAT.txt,0.502276555080934,-0.524590152747337,1.43947878732692
comments_13201485_123_0_MAT.txt,0.189550388014828,0.214888339257823,-0.045319274943248
comments_12375210_5_MAT.txt,0.635531420287393,0.875883103450368,0.182778045387834
comments_20161685_14_MAT.txt,0.371247960468431,0.279864755367484,0.418485905139403
comments_29492101_32_MAT.txt,-0.399719654724554,1.29382294953859,1.43288987414215
comments_19533863_5_MAT.txt,0.365741793100037,0.293979885650334,-0.308423251174187
comments_8673665_44_MAT.txt,-0.13136553728237,0.163927784451306,-0.159747129610111
comments_29920633_2_MAT.txt,-0.102445347083187,0.822323110571626,-0.163511599624827
comments_14588647_26_MAT.txt,-0.072208637687737,1.514623442506,0.05550457163524
comments_33354650_4_MAT.txt,0.653037339858658,0.43676893088012,-0.896064018264622
comments_16059597_84_MAT.txt,0.308777299823853,0.60625129481432,-0.435203437222049
comments_12892670_20_MAT.txt,-0.490109999656407,1.38487605939283,-0.10165640197613
comments_29727372_11_MAT.txt,0.161837369973433,1.61289831123571,0.126375862432192
comments_29534098_4_MAT.txt,0.338937185694287,-0.487104340997493,-0.051090537920973
comments_27403291_0_MAT.txt,0.604533498545645,0.839953189872038,0.095327250744606
comments_19737911_1_MAT.txt,-0.054838091750255,0.831098887572322,-0.322208892540829
comments_23278325_8_MAT.txt,-0.401197460677384,1.6713262307716,-0.035947482488139
comments_29920835_1_MAT.txt,-0.436835944410955,1.01093946473585,-0.890376920701273
comments_25613373_14_MAT.txt,0.441163489758097,0.591313085727086,-0.08544197749275
comments_22187185_2_MAT.txt,-0.504068061887996,-0.318533463656766,-0.519482855243381
comments_27583790_11_MAT.txt,0.463375160430996,-0.058120222525992,0.362820033232396
comments_32684709_44_MAT.txt,0.082345537500054,0.754793639069951,-0.770915755183245
comments_7264832_59_MAT.txt,-0.071101017500084,0.629965431753759,-1.05874094559839
comments_21578246_25_MAT.txt,1.49990472796453,0.179579222198568,0.599830885150969
comments_31599667_38_MAT.txt,0.954452705289627,-0.50569810699766,-0.687403008115241
comments_16183273_25_MAT.txt,-0.524454784342516,-1.41529639285978,-0.455110393832021
comments_22882822_0_MAT.txt,0.428756750972913,-0.685100349256364,-0.588475269263376
comments_15019936_0_MAT.txt,0.152913643924399,1.23003894200297,-0.346041672739143
comments_20281805_0_MAT.txt,1.12491368185423,0.450072779901482,-0.269182287467757
comments_21032688_0_MAT.txt,-0.55247710896802,0.034020786924201,-0.947607249223904
comments_23667130_106_MAT.txt,-0.003612244234826,-0.274545599450442,-0.753836123224869
comments_16540855_20_MAT.txt,0.141201148586585,0.259558331151585,0.356847844611234
comments_20686801_1_MAT.txt,0.7895411170393,-0.953018376476333,-0.921462014183627
comments_14583785_11_MAT.txt,0.85530581465277,-0.335761696106716,-0.519422982780201
comments_30131899_12_MAT.txt,-0.602392374577181,0.280983810796778,1.25330356548712
comments_31122827_2_0_MAT.txt,0.338129025191763,2.18092408738107,-0.055331980446209
comments_21705532_1_MAT.txt,-0.034408926049197,0.021933934569837,-0.130590289143542
comments_30608142_10_MAT.txt,0.571698355118294,0.202429391462464,0.013772637948173
comments_19911352_20_MAT.txt,-0.164728816625661,0.206668159945501,-0.086416572982699
comments_17614448_4_MAT.txt,0.332291995312254,1.7664615223204,-0.516757370842157
comments_26341278_2_MAT.txt,0.140654999537911,-0.114815906917226,0.237646225621424
comments_33456219_75_MAT.txt,-0.45357759493197,1.72821734096482,1.18377608509566
comments_29984407_0_MAT.txt,-0.498154535606929,1.76273789657813,0.181115342355802
comments_33355208_27_MAT.txt,-1.04352598323377,1.0353012384257,0.496626993510688
comments_27751521_18_MAT.txt,0.150554020899885,0.17715094369463,-0.588209023519157
comments_28136098_84_MAT.txt,-1.40303947548525,0.65346551410594,-0.504575310239656
comments_18974043_1_MAT.txt,-0.582423163211426,1.16117997188187,0.307329168030135
comments_21315629_1_MAT.txt,0.248735769771704,0.587338715983331,-0.536775375000392
comments_14780717_0_MAT.txt,0.167615170217389,-0.746852117410562,-1.23851565217091
comments_23395519_1_MAT.txt,0.030497440598417,0.472992271280342,-0.374813615037669
comments_30003218_56_MAT.txt,0.191900353017189,1.51915478290998,0.748223882858116
comments_11951156_184_MAT.txt,0.594376419746718,0.386592331126887,-0.082064186429404
comments_17124154_1_MAT.txt,1.03734878893087,-0.227963434343026,-0.871683137959007
comments_22986873_0_MAT.txt,0.854601871312365,0.047402850101926,-0.841889958851072
comments_18498810_0_MAT.txt,0.361759374630043,0.760436025946436,-0.007387478124401
comments_28348066_4_MAT.txt,-0.119257598029848,0.984947136915825,-0.855765848408884
comments_20259976_58_MAT.txt,0.113593915123299,0.811831791527851,0.301998475433692
comments_25311373_16_MAT.txt,-0.52396568791981,1.2957387470952,-0.68543441720158
comments_17028062_27_MAT.txt,0.363135218699468,0.566811880970176,-0.475970010386756
comments_28814433_32_MAT.txt,-1.62294584122443,1.75505000400513,-0.052786889157416
comments_19512237_52_MAT.txt,0.081894055999802,0.295999828169447,0.022989407840705
comments_31229817_45_MAT.txt,0.120276792473902,0.679175683520227,-0.924562820893574
comments_19088334_60_MAT.txt,0.775387957399412,-0.289971336420765,0.452133487163683
comments_12023737_42_MAT.txt,0.497932576543152,0.742809034061937,-0.249846994447745
comments_24630480_7_MAT.txt,0.448056666057495,1.25190531999851,0.465063837039272
comments_17332915_3_MAT.txt,1.52301622783745,-2.70357972783533,1.02317790746955
comments_17015765_3_MAT.txt,0.813904342297133,-0.557009857689657,-1.15907967239224
comments_24922925_20_MAT.txt,0.210276735046182,1.04663715903106,-0.698673665837637
comments_29729944_1_MAT.txt,0.073538912935904,0.848977656026017,-0.327012197736838
comments_18459188_2_MAT.txt,-0.569215043781191,1.05213704405537,1.11768949880279
comments_24101272_0_MAT.txt,0.242133243663733,0.912347189651581,0.52279391853276
comments_29612969_0_0_MAT.txt,-0.376528187349529,0.911361975420201,-0.01711861160577
comments_9623677_57_MAT.txt,1.20781779423971,0.296926268165163,-0.539623457089465
comments_31295522_26_MAT.txt,-0.197025787204544,-0.110409006117362,-0.802686599300188
comments_24944734_0_MAT.txt,-0.27280775528849,1.01141561500369,-0.048284336682146
comments_27951364_8_MAT.txt,-0.912402503121761,1.70883137789503,-0.031303910211442
comments_18565795_8_MAT.txt,0.806960910133943,0.430423900549486,0.04385539781574
comments_22672289_46_MAT.txt,-0.56464000028395,1.10870877052495,-0.023009785479562
comments_23044095_33_MAT.txt,-0.130473674531473,1.59334331534338,-0.402379126544192
comments_32970744_0_MAT.txt,0.616994028186091,0.454567464495189,0.177645139212642
comments_29299300_0_MAT.txt,0.197589536373552,-0.379927631118609,-0.261994447904377
comments_14596731_8_MAT.txt,-0.057440420028134,-0.109887270166857,-0.023895510158748
comments_29282579_13_MAT.txt,0.436095250571734,1.25742972671802,0.090461389817292
comments_17598253_6_MAT.txt,-0.026053800107821,0.521452246020372,-0.936015527161659
comments_9255841_159_MAT.txt,-0.106795539256752,1.78040507398281,0.142290038656564
comments_17442607_2_MAT.txt,0.384482810640869,-0.538021112849599,-0.496915615805092
comments_26793090_32_MAT.txt,0.046987071247764,-0.45148027595753,0.088268187317244
comments_28731337_0_MAT.txt,0.349255309856488,0.458520157250189,-0.101794168916622
comments_28705123_32_0_MAT.txt,-0.486351693437794,1.33047197536831,-0.418703890739995
comments_17562312_1_MAT.txt,-0.481213701186801,1.14717435161587,1.65931144803038
comments_18085200_15_MAT.txt,-0.107483895458743,0.22736888159966,-0.847568410913059
comments_12745230_4_MAT.txt,0.618805208024264,0.010878041337635,0.200268176344172
comments_30942172_1_MAT.txt,-0.36364073632651,0.529043370496326,0.291225041295347
comments_17069460_46_MAT.txt,0.854528826920385,0.005934581654939,-0.737467508071675
comments_24316040_1_MAT.txt,0.235022813938604,-0.429359068527089,1.26042379514424
comments_20358984_2_MAT.txt,-0.891988729710152,0.564056647996788,0.616847127989071
comments_22941666_19_MAT.txt,-0.069618388614295,1.47171436233842,-0.116885182805316
comments_14050671_14_MAT.txt,0.388232525541751,0.499871014592775,-0.670816806845962
comments_21113497_40_MAT.txt,0.083403037837043,0.302235858264124,-0.599213940543476
comments_15552596_0_MAT.txt,0.949201022023735,0.372397381999564,-0.688893796778956
comments_18995528_53_MAT.txt,0.835430940443298,-0.225369462782547,-0.793871335245343
comments_17967924_3_MAT.txt,0.597213886381909,1.87446293535805,-0.489658411016283
comments_26115657_6_MAT.txt,-2.138775439412,0.486409006835538,0.413010976212498
comments_26691065_4_MAT.txt,-0.029089040051747,0.125768437434344,-0.491527340154844
comments_28357800_2_MAT.txt,0.453459521029454,0.430824826028085,-0.56151346079776
comments_9234617_79_MAT.txt,-0.48087273934537,1.09766135210314,-0.152622853646631
comments_28198932_10_MAT.txt,0.315250720201404,1.67075112479274,0.009412952798549
comments_19316659_45_MAT.txt,0.224466137585111,0.881989563611398,0.030861015533271
comments_32204465_2_MAT.txt,1.15893782081746,0.351146140694537,-0.261295036724307
comments_8749279_30_MAT.txt,1.4653243934629,-0.139116487438961,-0.471387366803109
comments_33053764_5_MAT.txt,0.067350425775157,1.0247697515347,-0.106688397114354
comments_31351065_4_MAT.txt,1.32286271992835,-0.399860352976542,-0.694314931723169
comments_21820448_0_MAT.txt,0.637375364087827,0.428863584398222,0.626212296080174
comments_13359817_4_MAT.txt,0.673057359051907,-0.014613398634784,0.139748591797619
comments_14848521_0_MAT.txt,-0.039884446601051,-0.281588856711841,-1.05934162629769
comments_15397314_20_MAT.txt,-0.271844737808759,0.829105043285984,-0.373656649440218
comments_31606586_19_MAT.txt,1.40532101553069,0.556857498303071,0.800680274252564
comments_22152069_7_MAT.txt,0.173998932868646,1.37464625069214,-0.668138656587523
comments_32926825_13_MAT.txt,0.322389848705561,-0.159984493853321,-0.045573250317497
comments_28359197_7_MAT.txt,-0.56082936403597,0.825721441395211,0.500903393674494
comments_19888036_3_MAT.txt,1.04106732178649,1.17198556466787,-0.289987287699618
comments_19890164_144_MAT.txt,-0.2128308728303,-0.311089669111768,-0.743238002331547
comments_33289713_20_MAT.txt,-0.079633666541731,0.068767488463512,-0.554474724423453
comments_25672460_38_MAT.txt,-0.072311676792834,1.98316644319589,-0.25583261822212
comments_17185144_42_MAT.txt,0.388339954802274,0.726626685620628,-0.581089068173314
comments_29387850_83_MAT.txt,0.981043044201987,1.58097027426321,1.36017134932402
comments_20925725_46_MAT.txt,0.41758728056956,0.518235318671804,-0.532981978316741
comments_24280549_0_MAT.txt,0.096469430856361,0.726495690831041,0.318298915305101
comments_32290288_7_MAT.txt,-0.003773104277739,0.018327066378215,-1.1090707421529
comments_26146915_3_MAT.txt,0.107850240804315,0.630748954649843,1.15724354221839
comments_26730706_0_MAT.txt,0.433997325396229,0.789002198104924,-0.22490297487633
comments_13939363_6_MAT.txt,0.336231765000841,1.21541602058157,0.47202753758478
comments_25731634_0_MAT.txt,0.538015742095792,0.679126976514519,0.141087562524175
comments_16661033_0_MAT.txt,0.552513923496089,0.411391830599154,0.90316971439834
comments_28423604_3_MAT.txt,-0.66188162246653,0.695749746466733,-0.251693251598517
comments_8941991_16_MAT.txt,-0.188928568037247,-0.104280654699866,-0.643896084466243
comments_27980194_0_MAT.txt,-0.105293870832304,-0.255379774116883,-0.611156161481041
comments_27600848_163_MAT.txt,1.25269710476471,0.328566860658078,-0.469754928486859
comments_11285554_63_MAT.txt,0.268347632219931,-1.33085257276805,-1.01663417748909
comments_10664421_20_MAT.txt,0.578921174593247,1.40328298285408,-0.34008927659338
comments_29452621_35_MAT.txt,0.080187863871604,-0.315016485706785,0.02420466630423
comments_20736274_2_MAT.txt,-0.401126531849729,0.789937061301047,-0.760007994169171
comments_13668699_36_MAT.txt,0.939020037052152,0.743049221306995,-0.44080978320389
comments_21704778_11_MAT.txt,0.877019712304503,0.885869442089664,0.496024402331888
comments_15435340_36_MAT.txt,0.278263828156779,1.34690721005522,-0.384147718647033
comments_9234600_35_MAT.txt,-0.068716994468753,0.465071158546836,-0.704536449177981
comments_29483681_6_MAT.txt,0.009054099865757,1.21213677429592,0.043393279797666
comments_28225596_2_MAT.txt,0.138876887022218,0.656917540356141,0.841234308010678
comments_12659392_19_MAT.txt,-0.52578575557414,-0.381258909593068,0.177017482589831
comments_19870966_52_MAT.txt,0.187787112527605,1.04688497923511,-0.004322447196318
comments_32879280_2_MAT.txt,0.541832770270501,1.27285756726554,0.546753343283528
comments_21353455_0_MAT.txt,0.668479521712566,-0.002517391275965,0.522180353951842
comments_20161330_76_MAT.txt,-0.867124010804627,1.03226804094275,-0.656712201103381
comments_31696963_147_MAT.txt,0.030272008187061,0.655594975331276,-0.617582666192387
comments_13647608_8_MAT.txt,0.965284396707753,-0.189278058281498,-0.87065029379033
comments_15540015_6_MAT.txt,0.061818310100839,0.291997247382362,-0.432987724196076
comments_26635466_0_MAT.txt,0.195552443577024,0.891572816702243,0.336724036267839
comments_24454966_2_MAT.txt,0.857106530478372,0.962363859635498,0.273673367545857
comments_30717406_9_MAT.txt,0.059289526212665,2.21214105833657,-0.4119459666867
comments_7252958_14_MAT.txt,-1.02154898923957,1.25381943617631,0.337291872543952
comments_8188203_0_MAT.txt,0.078367538592863,1.42436355547196,-0.052259589741098
comments_20843825_61_MAT.txt,0.552813303998754,-0.041462395624467,-1.00986937140715
comments_28078752_131_MAT.txt,-0.541706314890643,1.53970800887514,-0.149383308540058
comments_16277235_1_MAT.txt,1.11501416466504,-0.493283177364677,-0.893377926074926
comments_26006040_0_MAT.txt,-0.141885055034092,1.10732454322818,0.111080888095099
comments_17667992_12_MAT.txt,-0.398802792258457,1.10114094473032,0.374224536123777
comments_21116175_0_MAT.txt,-0.443833682099185,0.506382435700588,-0.160552310241306
comments_6929035_20_MAT.txt,0.586737332914068,0.844283710288032,-0.108323917527844
comments_16277235_0_MAT.txt,0.657608335056299,0.353646619495124,0.454604598974738
comments_31065266_5_MAT.txt,-0.220474233925795,0.928603821177189,-0.237939928905788
comments_21055774_0_MAT.txt,-0.575539956858908,0.938589434979194,0.503551836125041
comments_32933479_46_MAT.txt,0.528026617108858,-0.145533606466934,1.19791100618948
comments_19911352_8_MAT.txt,0.227293573467802,0.28885967319666,-0.226969638694323
comments_14706358_2_MAT.txt,-0.258581076418346,1.34066886599878,1.36115787613524
comments_18768452_0_MAT.txt,-0.297054559881797,2.26118359181553,0.460376113921062
comments_28466632_0_MAT.txt,0.256135874667277,-0.33928164944223,-0.749282614764674
comments_32926886_1_MAT.txt,0.057496565619409,0.650305367696684,0.852284134189238
comments_24454966_0_MAT.txt,1.20143414122678,0.724129025902545,-0.059259355074618
comments_14933882_1_MAT.txt,0.617052684069289,-0.116184387786087,0.197214655805777
